Tempo,ect,ext4,acelY_DE,acelX_TE,acelY_TD,acelZ_DE
8.75,7.5,0.0,0.2288818359375,0.0,0.0,22.88818359375
8.766666666666667,8.000000000000018,0.0,0.244140625,0.0,0.0,24.4140625
8.783333333333333,8.499999999999984,0.0,0.2593994140625,0.0,0.0,25.93994140625
8.8,9.0,0.0,0.274658203125,0.0,0.0,27.4658203125
8.816666666666666,9.499999999999973,0.0,0.2899169921875,0.0,0.0,28.99169921875
8.833333333333334,10.0,0.0,0.30517578125,0.0,0.0,30.517578125
8.850000000000001,10.500000000000028,0.0,0.3204345703125,0.0,0.0,32.04345703125
8.866666666666667,11.0,0.0,0.335693359375,0.0,0.0,33.5693359375
8.883333333333333,11.499999999999973,0.0,0.3509521484375,0.0,0.0,35.09521484375
8.9,12.0,0.0,0.3662109375,0.0,0.0,36.62109375
8.916666666666668,12.500000000000028,0.0,0.3814697265625,0.0,0.0,38.14697265625
8.933333333333334,13.0,0.0,0.396728515625,0.0,0.0,39.6728515625
8.95,13.499999999999975,0.0,0.4119873046875,0.0,0.0,41.19873046875
8.966666666666667,14.0,0.0,0.42724609375,0.0,0.0,42.724609375
8.983333333333334,14.500000000000027,0.0,0.4425048828125,0.0,0.0,44.25048828125
9.0,15.0,0.0,0.457763671875,0.0,0.0,45.7763671875
9.016666666666667,15.500000000000018,0.0,0.4730224609375,0.0,0.0,47.30224609375
9.033333333333333,15.999999999999984,0.0,0.48828125,0.0,0.0,48.828125
9.05,16.5,0.0,0.5035400390625,0.0,0.0,50.35400390625
9.066666666666666,16.999999999999968,0.0,0.518798828125,0.0,0.0,51.8798828125
9.083333333333334,17.499999999999982,0.0,0.5340576171875,0.0,0.0,53.40576171875
9.100000000000001,18.0,0.0,0.54931640625,0.0,0.0,54.931640625
9.116666666666667,18.499999999999982,0.0,0.5645751953125,0.0,0.0,56.45751953125
9.133333333333333,18.999999999999968,0.0,0.579833984375,0.0,0.0,57.9833984375
9.15,19.5,0.0,0.5950927734375,0.0,0.0,59.50927734375
9.166666666666668,20.00000000000004,0.0,0.6103515625,0.0,0.0,61.03515625
9.183333333333334,20.500000000000018,0.0,0.6256103515625,0.0,0.0,62.56103515625
9.2,21.0,0.0,0.640869140625,0.0,0.0,64.0869140625
9.216666666666667,21.500000000000018,0.0,0.6561279296875,0.0,0.0,65.61279296875
9.233333333333334,22.000000000000036,0.0,0.67138671875,0.0,0.0,67.138671875
9.25,22.5,0.0,0.6866455078125,0.0,0.0,68.66455078125
9.266666666666667,23.000000000000018,0.0,0.701904296875,0.0,0.0,70.1904296875
9.283333333333333,23.499999999999986,0.0,0.7171630859375,0.0,0.0,71.71630859375
9.3,24.0,0.0,0.732421875,0.0,0.0,73.2421875
9.316666666666666,24.499999999999975,0.0,0.7476806640625,0.0,0.0,74.76806640625
9.333333333333334,25.0,0.0,0.762939453125,0.0,0.0,76.2939453125
9.350000000000001,25.50000000000003,0.0,0.7781982421875,0.0,0.0,77.81982421875
9.366666666666667,26.0,0.0,0.79345703125,0.0,0.0,79.345703125
9.383333333333333,26.49999999999997,0.0,0.8087158203125,0.0,0.0,80.87158203125
9.4,27.0,0.0,0.823974609375,0.0,0.0,82.3974609375
9.416666666666668,27.50000000000003,0.0,0.8392333984375,0.0,0.0,83.92333984375
9.433333333333334,28.0,0.0,0.8544921875,0.0,0.0,85.44921875
9.45,28.49999999999997,0.0,0.8697509765625,0.0,0.0,86.97509765625
9.466666666666667,29.0,0.0,0.885009765625,0.0,0.0,88.5009765625
9.483333333333334,29.50000000000003,0.0,0.9002685546875,0.0,0.0,90.02685546875
9.5,30.0,0.0,0.91552734375,0.0,0.0,91.552734375
9.516666666666666,30.499999999999968,0.0,0.9307861328125,0.0,0.0,93.07861328125
9.533333333333335,31.000000000000036,0.0,0.946044921875,0.0,0.0,94.6044921875
9.55,31.5,0.0,0.9613037109375,0.0,0.0,96.13037109375
9.566666666666666,31.999999999999968,0.0,0.9765625,0.0,0.0,97.65625
9.583333333333334,32.499999999999986,0.0,0.9918212890625,0.0,0.0,99.18212890625
9.600000000000001,33.0,0.0,1.007080078125,0.0,0.0,100.7080078125
9.616666666666667,33.499999999999986,0.0,1.0223388671875,0.0,0.0,102.23388671875
9.633333333333333,33.999999999999964,0.0,1.03759765625,0.0,0.0,103.759765625
9.65,34.5,0.0,1.0528564453125,0.0,0.0,105.28564453125
9.666666666666668,35.000000000000036,0.0,1.068115234375,0.0,0.0,106.8115234375
9.683333333333334,35.50000000000002,0.0,1.0833740234375,0.0,0.0,108.33740234375
9.7,36.0,0.0,1.0986328125,0.0,0.0,109.86328125
9.716666666666667,36.50000000000002,0.0,1.1138916015625,0.0,0.0,111.38916015625
9.733333333333334,37.000000000000036,0.0,1.129150390625,0.0,0.0,112.9150390625
9.75,37.5,0.0,1.1444091796875,0.0,0.0,114.44091796875
9.766666666666666,37.999999999999964,0.0,1.15966796875,0.0,0.0,115.966796875
9.783333333333335,38.500000000000036,0.0,1.1749267578125,0.0,0.0,117.49267578125
9.8,39.0,0.0,1.190185546875,0.0,0.0,119.0185546875
9.816666666666666,39.49999999999997,0.0,1.2054443359375,0.0,0.0,120.54443359375
9.833333333333334,40.0,0.0,1.220703125,0.0,0.0,122.0703125
9.850000000000001,40.50000000000003,0.0,1.2359619140625,0.0,0.0,123.59619140625
9.866666666666667,41.0,0.0,1.251220703125,0.0,0.0,125.1220703125
9.883333333333333,41.49999999999997,0.0,1.2664794921875,0.0,0.0,126.64794921875
9.9,42.0,0.0,1.28173828125,0.0,0.0,128.173828125
9.916666666666668,42.50000000000003,0.0,1.2969970703125,0.0,0.0,129.69970703125
9.933333333333334,43.0,0.0,1.312255859375,0.0,0.0,131.2255859375
9.95,43.49999999999997,0.0,1.3275146484375,0.0,0.0,132.75146484375
9.966666666666667,44.0,0.0,1.3427734375,0.0,0.0,134.27734375
9.983333333333334,44.50000000000003,0.0,1.3580322265625,0.0,0.0,135.80322265625
10.0,45.0,0.0,1.373291015625,0.0,0.0,137.3291015625
10.016666666666666,45.49999999999997,0.0,1.3885498046875,0.0,0.0,138.85498046875
10.033333333333335,46.000000000000036,0.0,1.40380859375,0.0,0.0,140.380859375
10.05,46.5,0.0,1.4190673828125,0.0,0.0,141.90673828125
10.066666666666666,46.99999999999997,0.0,1.434326171875,0.0,0.0,143.4326171875
10.083333333333334,47.499999999999986,0.0,1.4495849609375,0.0,0.0,144.95849609375
10.100000000000001,48.0,0.0,1.46484375,0.0,0.0,146.484375
10.116666666666667,48.499999999999986,0.0,1.4801025390625,0.0,0.0,148.01025390625
10.133333333333333,48.99999999999997,0.0,1.495361328125,0.0,0.0,149.5361328125
10.15,49.5,0.0,1.5106201171875,0.0,0.0,151.06201171875
10.166666666666668,50.000000000000036,0.0,1.52587890625,0.0,0.0,152.587890625
10.183333333333334,50.50000000000002,0.0,1.5411376953125,0.0,0.0,154.11376953125
10.2,51.0,0.0,1.556396484375,0.0,0.0,155.6396484375
10.216666666666667,51.50000000000003,0.0,1.5716552734375,0.0,0.0,157.16552734375
10.233333333333334,52.000000000000036,0.0,1.5869140625,0.0,0.0,158.69140625
10.25,52.5,0.0,1.6021728515625,0.0,0.0,160.21728515625
10.266666666666666,52.99999999999997,0.0,1.617431640625,0.0,0.0,161.7431640625
10.283333333333335,53.500000000000036,0.0,1.6326904296875,0.0,0.0,163.26904296875
10.3,54.0,0.0,1.64794921875,0.0,0.0,164.794921875
10.316666666666666,54.49999999999998,0.0,1.6632080078125,0.0,0.0,166.32080078125
10.333333333333334,55.0,0.0,1.678466796875,0.0,0.0,167.8466796875
10.350000000000001,55.50000000000003,0.0,1.6937255859375,0.0,0.0,169.37255859375
10.366666666666667,56.0,0.0,1.708984375,0.0,0.0,170.8984375
10.383333333333333,56.49999999999998,0.0,1.7242431640625,0.0,0.0,172.42431640625
10.4,57.0,0.0,1.739501953125,0.0,0.0,173.9501953125
10.416666666666668,57.50000000000003,0.0,1.7547607421875,0.0,0.0,175.47607421875
10.433333333333334,58.0,0.0,1.77001953125,0.0,0.0,177.001953125
10.45,58.49999999999998,0.0,1.7852783203125,0.0,0.0,178.52783203125
10.466666666666667,59.0,0.0,1.800537109375,0.0,0.0,180.0537109375
10.483333333333334,59.50000000000003,0.0,1.8157958984375,0.0,0.0,181.57958984375
10.5,60.0,0.0,1.8310546875,0.0,0.0,183.10546875
10.516666666666666,60.49999999999997,0.0,1.8463134765625,0.0,0.0,184.63134765625
10.533333333333335,61.000000000000036,0.0,1.861572265625,0.0,0.0,186.1572265625
10.55,61.5,0.0,1.8768310546875,0.0,0.0,187.68310546875
10.566666666666666,61.99999999999997,0.0,1.89208984375,0.0,0.0,189.208984375
10.583333333333334,62.49999999999998,0.0,1.9073486328125,0.0,0.0,190.73486328125
10.600000000000001,63.0,0.0,1.922607421875,0.0,0.0,192.2607421875
10.616666666666667,63.49999999999998,0.0,1.9378662109375,0.0,0.0,193.78662109375
10.633333333333333,63.99999999999997,0.0,1.953125,0.0,0.0,195.3125
10.65,64.5,0.0,1.9683837890625,0.0,0.0,196.83837890625
10.666666666666668,65.00000000000004,0.0,1.983642578125,0.0,0.0,198.3642578125
10.683333333333334,65.50000000000003,0.0,1.9989013671875,0.0,0.0,199.89013671875
10.7,66.0,0.0,-1.98583984375,0.0,0.0,-198.583984375
10.716666666666667,66.50000000000003,0.0,-1.9705810546875,0.0,0.0,-197.05810546875
10.733333333333334,67.00000000000004,0.0,-1.955322265625,0.0,0.0,-195.5322265625
10.75,67.5,0.0,-1.9400634765625,0.0,0.0,-194.00634765625
10.766666666666666,67.99999999999997,0.0,-1.9248046875,0.0,0.0,-192.48046875
10.783333333333335,68.50000000000004,0.0,-1.9095458984375,0.0,0.0,-190.95458984375
10.8,69.0,0.0,-1.894287109375,0.0,0.0,-189.4287109375
10.816666666666666,69.49999999999999,0.0,-1.8790283203125,0.0,0.0,-187.90283203125
10.833333333333334,70.0,0.0,-1.86376953125,0.0,0.0,-186.376953125
10.850000000000001,70.50000000000003,0.0,-1.8485107421875,0.0,0.0,-184.85107421875
10.866666666666667,71.0,0.0,-1.833251953125,0.0,0.0,-183.3251953125
10.883333333333333,71.49999999999999,0.0,-1.8179931640625,0.0,0.0,-181.79931640625
10.9,72.0,0.0,-1.802734375,0.0,0.0,-180.2734375
10.916666666666668,72.50000000000003,0.0,-1.7874755859375,0.0,0.0,-178.74755859375
10.933333333333334,73.0,0.0,-1.772216796875,0.0,0.0,-177.2216796875
10.95,73.49999999999999,0.0,-1.7569580078125,0.0,0.0,-175.69580078125
10.966666666666667,74.0,0.0,-1.74169921875,0.0,0.0,-174.169921875
10.983333333333334,74.50000000000003,0.0,-1.7264404296875,0.0,0.0,-172.64404296875
11.0,75.0,0.0,-1.711181640625,0.0,0.0,-171.1181640625
11.016666666666666,75.49999999999997,0.0,-1.6959228515625,0.0,0.0,-169.59228515625
11.033333333333335,76.00000000000004,0.0,-1.6806640625,0.0,0.0,-168.06640625
11.05,76.5,0.0,-1.6654052734375,0.0,0.0,-166.54052734375
11.066666666666666,76.99999999999997,0.0,-1.650146484375,0.0,0.0,-165.0146484375
11.083333333333334,77.49999999999999,0.0,-1.6348876953125,0.0,0.0,-163.48876953125
11.100000000000001,78.0,0.0,-1.61962890625,0.0,0.0,-161.962890625
11.116666666666667,78.49999999999999,0.0,-1.6043701171875,0.0,0.0,-160.43701171875
11.133333333333333,78.99999999999997,0.0,-1.589111328125,0.0,0.0,-158.9111328125
11.15,79.5,0.0,-1.5738525390625,0.0,0.0,-157.38525390625
11.166666666666668,80.00000000000004,0.0,-1.55859375,0.0,0.0,-155.859375
11.183333333333334,80.50000000000003,0.0,-1.5433349609375,0.0,0.0,-154.33349609375
